url,reviewDate,textualRating,languageCode,publisher.name,publisher.site,title,text,claimant,claimDate
https://www.efe.com/efe/espana/efeverifica/bill-gates-no-dijo-que-la-vacuna-de-covid-19-podria-causar-700-000-muertes/50001435-4279266,2020-06-24T12:19:36Z,falso,es,Agencia EFE,efe.com,,Bill Gates ha dicho que la vacuna contra la COVID-19 podría matar a 700.000 personas,,
https://www.animalpolitico.com/elsabueso/la-onu-no-culpo-a-bill-gates-de-brote-de-polio-en-africa/,2020-09-22T00:00:00Z,-,es,Animal Político,animalpolitico.com,Es falso que la ONU culpó a Bill Gates de brote de polio en África,ONU admite que la vacuna de Bill Gates está provocando un brote de poliomielitis en África,Redes sociales,2020-09-22T15:58:04Z
https://colombiacheck.com/chequeos/bill-gates-no-dijo-que-miles-de-personas-moriran-con-la-vacuna-contra-covid-19,2020-05-27T01:56:05Z,Falso,es,ColombiaCheck,colombiacheck.com,Bill Gates no dijo que 'miles de personas morirán con la vacuna ...,Miles de personas morirán con la vacuna contra COVID-19,,
https://www.newtral.es/bulo-medicos-por-la-verdad-vacuna-coronavirus/20200925/,2020-09-25T00:00:00Z,Falso,es,Newtral,newtral.es,,Los vacunados contagian o que filántropos como Bill Gates quieran esterilizar a la población mediante la cura contra la COVID-19,,2020-09-24T00:00:00Z
https://www.animalpolitico.com/elsabueso/coronavirus-plan-bill-gates-implantar-microchips/,2020-05-10T00:00:00Z,-,es,Animal Político,animalpolitico.com,El coronavirus no es un plan de Bill Gates para implantar microchips,"Italia descubrió que el COVID-19 no es neumonía, sino una Trombosis que se cura con antiinflamatorios, antibióticos, anticoagulantes y vapor de eucalipto. Y el coronavirus se creó para que la vacuna del proyecto ID:2020 inyecte microchips.",,2020-05-10T14:57:04Z
https://colombiacheck.com/chequeos/politica-italiana-que-pidio-llevar-bill-gates-ante-la-corte-penal-internacional-dijo,2020-05-30T13:10:31Z,Falso,es,ColombiaCheck,colombiacheck.com,Política italiana que pidió llevar a Bill Gates ante la Corte Penal ...,Política italiana pide llevar a Bill Gates a la Corte Penal Internacional,,
https://www.animalpolitico.com/elsabueso/bill-gates-covid-19-chip-id2020-vigilar-mundo-falso/,2020-05-08T00:00:00Z,Falso,es,Animal Político,animalpolitico.com,Es falso que Bill Gates usa la COVID-19 para vigilar al mundo,La identificación ID2020 es un chip que permitirá tener toda tu información en la palma de tu mano,,2020-05-08T09:59:44Z
https://www.animalpolitico.com/elsabueso/patentes-nuevo-coronavirus-bill-gates/,2020-01-31T00:00:00Z,Falso,es,Animal Político,animalpolitico.com,No hay patente del nuevo coronavirus y Bill Gates tampoco es su ...,La patente del coronavirus es propiedad de Estados Unidos,,2020-01-31T16:26:16Z
https://colombiacheck.com/chequeos/no-foto-no-es-de-visita-de-barack-obama-melinda-gates-y-anthony-fauci-laboratorio-en-wuhan,2020-07-31T15:18:57Z,Falso,es,ColombiaCheck,colombiacheck.com,"No, foto no es de visita de Barack Obama, Melinda Gates y Anthony ...","Foto es de Obama Fauci y Melinda Gates en laboratorio en Wuhan, China",,
https://www.efe.com/efe/espana/efeverifica/las-afirmaciones-falsas-de-miguel-bose-sobre-gavi-bill-gates-y-el-5g/50001435-4269161,2020-06-11T18:04:44Z,falso,es,Agencia EFE,efe.com,,"La farmacéutica GAVI, propiedad de la Fundación Bill & Melinda Gates, ha sido expulsada por la India y denunciada por Kenia",,
https://www.animalpolitico.com/elsabueso/fachada-fundacion-gates-no-es-centro-reduccion-de-la-poblacion/,2020-06-16T00:00:00Z,Falso,es,Animal Político,animalpolitico.com,Fachada de la Fundación Gates no dice que es centro para la ...,La fachada de la fundación Gates dice: Center for Global Human Population Reduction,Redes sociales,2020-06-16T13:06:03Z
https://colombiacheck.com/chequeos/con-la-vacuna-obligatoria-para-la-covid-19-no-se-implantara-un-chip-creado-por-bill-gates,2020-05-13T19:17:06Z,Falso,es,ColombiaCheck,colombiacheck.com,Con 'la vacuna obligatoria para la Covid-19' no se implantará un ...,Con la vacuna para el coronavirus se implantará el microchip ID2020,,
https://www.colombiacheck.com/index.php/chequeos/con-la-vacuna-obligatoria-para-la-covid-19-no-se-implantara-un-chip-creado-por-bill-gates,2020-05-13T19:17:06Z,Falso,es,ColombiaCheck,colombiacheck.com,Con 'la vacuna obligatoria para la Covid-19' no se implantará un ...,La vacuna contra la COVID-19 manipulará nuestro ADN y buscará una despoblación mundial,,2020-08-12T00:00:00Z
https://www.newtral.es/bulo-religiosa-argentina-vacuna-covid/20200814/,2020-08-14T00:00:00Z,Falso,es,Newtral,newtral.es,,"cientos de médicos demandaron a Bill Gates por vacunar a más de 47,000 niños con la vacuna antipoliomielítica y que al contrario creó una ‘Super Polio’ mortal, por esta misma razón fue expulsado de la India",Redes sociales,2020-06-09T16:24:13Z
https://www.animalpolitico.com/elsabueso/bill-gates-no-fue-expulsado-de-india-por-sus-vacunas-contra-la-polio/,2020-06-09T00:00:00Z,Falso,es,Animal Político,animalpolitico.com,Bill Gates no fue expulsado de India por sus vacunas contra la Polio,Edificio Gates dice Centro para la reducción global de la población,,
https://colombiacheck.com/chequeos/no-en-el-edificio-de-la-fundacion-bill-y-melinda-gates-que-muestra-esta-foto-no-esta-la,2020-06-26T01:51:29Z,Falso,es,ColombiaCheck,colombiacheck.com,"No, en el edificio de la Fundación Bill y Melinda Gates que muestra ...",El coronavirus está relacionado con el próximo nuevo orden mundial,,
https://www.colombiacheck.com/chequeos/publicaciones-que-relacionan-covid-19-con-nuevo-orden-mundial-estan-llenas-de-teorias,2020-06-26T20:25:47Z,Falso,es,ColombiaCheck,colombiacheck.com,Publicaciones que relacionan COVID-19 con 'nuevo orden mundial ...,Farmacéutica GAVI de Bill y Melinda Gates expulsada de India por vacunas,,
https://colombiacheck.com/index.php/chequeos/las-afirmaciones-falsas-de-miguel-bose-sobre-la-fundacion-gates-los-microchips-y-la-red-5g,2020-06-10T14:55:56Z,Falso,es,ColombiaCheck,colombiacheck.com,Las afirmaciones falsas de Miguel Bosé sobre la Fundación Gates ...,"En las redes sociales circula un mensaje denunciando que ""¡la Covid-1......",,2020-06-01T18:59:16Z
https://poligrafo.sapo.pt/fact-check/la-pandemia-de-covid-19-fue-combinada-en-un-encuentro-en-2019-patrocinado-por-la-fundacion-bill-melinda-gates,2020-06-01T18:59:16Z,Falso,es,Polígrafo - Sapo,poligrafo.sapo.pt,,No existen vacunas que funcionen para virus de ARN (ácido ribonucleico),,
https://www.colombiacheck.com/chequeos/publicaciones-que-relacionan-covid-19-con-nuevo-orden-mundial-estan-llenas-de-teorias,2020-06-26T20:25:47Z,Falso,es,ColombiaCheck,colombiacheck.com,Publicaciones que relacionan COVID-19 con 'nuevo orden mundial ...,"En las redes sociales circula un mensaje denunciando que ""¡la Covid-1......",,2020-06-01T18:59:16Z
https://poligrafo.sapo.pt/fact-check/la-pandemia-de-covid-19-fue-combinada-en-un-encuentro-en-2019-patrocinado-por-la-fundacion-bill-melinda-gates,2020-06-01T18:59:16Z,Falso,es,Polígrafo - Sapo,poligrafo.sapo.pt,,Farmacéutica GAVI de Bill y Melinda Gates expulsada de India por vacunas,,
https://colombiacheck.com/index.php/chequeos/las-afirmaciones-falsas-de-miguel-bose-sobre-la-fundacion-gates-los-microchips-y-la-red-5g,2020-06-10T14:55:56Z,Falso,es,ColombiaCheck,colombiacheck.com,Las afirmaciones falsas de Miguel Bosé sobre la Fundación Gates ...,No existen vacunas que funcionen para virus de ARN (ácido ribonucleico),,
https://colombiacheck.com/chequeos/un-brote-de-poliomielitis-de-origen-vacunal-se-reporto-en-africa-pero-eso-no-indica-que-la,2020-10-13T20:01:26Z,Cuestionable,es,ColombiaCheck,colombiacheck.com,"Un brote de poliomielitis de origen vacunal se reportó en África, pero eso no indica que la vacuna ‘sea un fracaso’",La vacuna de Bill Gates produjo brote de polio en África que se ha ocultado,,
https://www.univision.com/noticias/de-una-lista-viral-de-10-logros-de-trump-solo-tres-son-ciertos,2020-09-22T00:00:00Z,Falso,es,Univision,univision.com,"De una lista viral de '10 logros' de Trump, solo tres son ciertos",Trump canceló el proyecto de Bill Gates conocido como ID2020,POst de Facebook,2020-08-16T00:00:00Z
https://www.newtral.es/bulo-medicos-por-la-verdad-vacuna-coronavirus/20200925/,2020-09-25T00:00:00Z,Falso,es,Newtral,newtral.es,Los bulos de ‘Médicos por la verdad’ sobre la futura vacuna contra la COVID-19,Los vacunados contagian o que filántropos como Bill Gates quieran esterilizar a la población mediante la cura contra la COVID-19,,2020-09-24T00:00:00Z
https://maldita.es/malditobulo/2020/09/25/bill-gates-confirmado-implantar-chips-vacunas-covid-19/,,Falso,es,Maldita.es,maldita.es,"No, Bill Gates no ha confirmado que van a ""implantar chips"" en las vacunas de la COVID-19",Bill Gates confirma que van a implantar chips en las vacunas del SARS-CoV-2,Redes sociales,2020-10-02T00:00:00Z
https://www.efe.com/efe/espana/efeverifica/es-falso-que-la-onu-haya-admitido-una-vacuna-de-bill-gates-causo-un-brote-polio/50001435-4348196,2020-09-21T18:59:17Z,falso,es,Agencia EFE,efe.com,Es falso que la ONU haya admitido que una vacuna de Bill Gates causó un brote de polio,La ONU admite que una vacuna financiada por Bill Gates ha causado un brote de polio en África,,
https://www.newtral.es/bulo-bill-gates-brote-polio/20200916/,2020-09-16T00:00:00Z,Falso,es,Newtral,newtral.es,La ONU no ha admitido que una vacuna de Bill Gates esté provocando un brote de polio en África,La ONU admite que una vacuna de Bill Gates está provocando un brote de poliomielitis en África,,2020-09-07T00:00:00Z
https://poligrafo.sapo.pt/fact-check/discurso-viral-de-diputada-italiana-sobre-actividades-criminales-de-bill-gates-se-basa-en-hechos-verdaderos,2020-07-03T15:55:27Z,Falso,es,Polígrafo - Sapo,poligrafo.sapo.pt,,En las redes sociales están circulando diversos videos de una interve......,,2020-07-03T15:55:27Z
https://colombiacheck.com/chequeos/no-en-el-edificio-de-la-fundacion-bill-y-melinda-gates-que-muestra-esta-foto-no-esta-la,2020-06-26T01:51:29Z,Falso,es,ColombiaCheck,colombiacheck.com,"No, en el edificio de la Fundación Bill y Melinda Gates que muestra esta foto no está la inscripción ""centro para la reducción global de la población humana""",Edificio Gates dice Centro para la reducción global de la población,,
https://www.newtral.es/bill-gates-vacuna-coronavirus-adn/20200623/,2020-06-23T00:00:00Z,Falso,es,Newtral,newtral.es,Bill Gates no ha dicho que “la vacuna de la COVID cambiará permanentemente tu ADN”,Bill Gates ha dicho que la vacuna de la COVID cambiará permanentemente tu ADN,,
https://www.efe.com/efe/espana/efeverifica/bill-gates-no-dijo-que-la-vacuna-de-covid-19-podria-causar-700-000-muertes/50001435-4279266,2020-06-24T12:19:36Z,falso,es,Agencia EFE,efe.com,Bill Gates no dijo que la vacuna de la COVID-19 podría causar 700.000 muertes,Bill Gates ha dicho que la vacuna contra la COVID-19 podría matar a 700.000 personas,,
https://maldita.es/malditobulo/2020/06/16/bill-gates-700000-personas-morir-vacuna-coronavirus/,,Falso,es,Maldita.es,maldita.es,"No, Bill Gates no ha dicho que más de 700.000 personas morirán por la vacuna del coronavirus",Bill Gates ha dicho que morirán más de 700.000 personas por la vacuna del coronavirus,Redes sociales,2020-06-16T00:00:00Z
https://maldita.es/malditobulo/2020/06/12/foto-edificio-fundacion-bill-melinda-gates-centro-reduccion-global-poblacion-humana/,,Falso,es,Maldita.es,maldita.es,"No, en el edificio de la Fundación Bill y Melinda Gates que muestra esta foto no está la inscripción ""centro para la reducción global de la población humana""","Edificio de la Fundación Bill y Melinda Gates en el que pone ""centro para la reducción global de la población humana"".",Redes sociales,2020-06-15T00:00:00Z
https://colombiacheck.com/chequeos/las-afirmaciones-falsas-de-miguel-bose-sobre-la-fundacion-gates-los-microchips-y-la-red-5g,2020-06-10T14:55:56Z,Falso,es,ColombiaCheck,colombiacheck.com,"Las afirmaciones falsas de Miguel Bosé sobre la Fundación Gates, los microchips y la red 5G",Farmacéutica GAVI de Bill y Melinda Gates expulsada de India por vacunas,,
https://www.animalpolitico.com/elsabueso/bill-gates-no-fue-expulsado-de-india-por-sus-vacunas-contra-la-polio/,2020-06-09T00:00:00Z,Falso,es,Animal Político,animalpolitico.com,Bill Gates no fue expulsado de India por sus vacunas contra la Polio,"cientos de médicos demandaron a Bill Gates por vacunar a más de 47,000 niños con la vacuna antipoliomielítica y que al contrario creó una ‘Super Polio’ mortal, por esta misma razón fue expulsado de la India",Redes sociales,2020-06-09T16:24:13Z
https://www.newtral.es/bulo-bill-gates-vacuna-covid-19-podria-matar-700-000-personas/20200603/,2020-06-03T00:00:00Z,Falso,es,Newtral,newtral.es,Bill Gates no ha dicho que la vacuna contra la COVID-19 podría matar a 700.000 personas,Bill Gates dice que la vacuna contra la COVID-19 podría matar a 700.000 personas,,
https://www.animalpolitico.com/elsabueso/protestas-estados-unidos-trump-proyecto-id2020/,2020-06-03T00:00:00Z,Falso,es,Animal Político,animalpolitico.com,Revueltas de EU no son porque Trump canceló un proyecto Bill Gates,"El presidente de los Estados Unidos, Donald Trump, canceló el proyecto de Bill Gates conocido como ' ID2020'",,2020-06-03T18:25:56Z
https://colombiacheck.com/chequeos/politica-italiana-que-pidio-llevar-bill-gates-ante-la-corte-penal-internacional-dijo,2020-05-30T13:10:31Z,Falso,es,ColombiaCheck,colombiacheck.com,Política italiana que pidió llevar a Bill Gates ante la Corte Penal Internacional dijo varios datos falsos,Política italiana pide llevar a Bill Gates a la Corte Penal Internacional,,
https://maldita.es/malditobulo/2020/05/19/fbi-detiene-bill-gates-terrorismo-biologico-bulo/,,Falso,es,Maldita.es,maldita.es,"No, el FBI no ha detenido a Bill Gates por terrorismo biológico: es un contenido de una web satírica",El FBI arresta a Bill Gates por terrorismo biológico,Redes sociales,2020-05-21T00:00:00Z
https://www.newtral.es/el-coronavirus-de-wuhan-epidemia-mundial-de-bulos/20200204/,2020-02-04T00:00:00Z,Falso,es,Newtral,newtral.es,El coronavirus de Wuhan: epidemia mundial de bulos (II) | Newtral,Bill Gates es el propietario de la patente de la nueva cepa del coronavirus,,
https://www.newtral.es/no-hay-pruebas-de-que-bill-gates-sea-el-propietario-de-la-patente-de-la-nueva-cepa-del-coronavirus/20200131/,2020-01-31T00:00:00Z,Falso,es,Newtral,newtral.es,No hay pruebas de que Bill Gates sea el propietario de la patente de la nueva cepa del coronavirus,La patente del coronavirus es propiedad de Estados Unidos,,2020-01-31T16:26:16Z
https://www.animalpolitico.com/elsabueso/patentes-nuevo-coronavirus-bill-gates/,2020-01-31T00:00:00Z,Falso,es,Animal Político,animalpolitico.com,No hay patente del nuevo coronavirus y Bill Gates tampoco es su ...,,,
https://www.newtral.es/bulo-tarjetas-dioxido-cloro-coronavirus/20201002/,2020-10-02T00:00:00Z,Falso,es,Newtral,newtral.es,,Las tarjetas 'Virus Shut Out' con dióxido de cloro previenen el contagio de coronavirus,,
https://colombiacheck.com/chequeos/no-el-dioxido-de-cloro-no-cura-el-coronavirus-covid-19,2020-04-11T02:22:10Z,Falso,es,ColombiaCheck,colombiacheck.com,"No, el dióxido de cloro no cura el coronavirus (Covid-19)",El dióxido de cloro y el MMS curan el coronavirus Covid-19,,
https://www.animalpolitico.com/elsabueso/mms-clorito-sodio-no-cura-coronavirus-peligroso/,2020-03-18T00:00:00Z,-,es,Animal Político,animalpolitico.com,El dióxido de cloro no cura el coronavirus y es peligroso para la salud,Consumir MMS o clorito de sodio activado para “matar” al coronavirus,Redes sociales,2020-03-18T19:01:47Z
https://www.aosfatos.org/noticias/no-es-verdad-que-la-vacuna-contra-la-covid-19-cause-dano-irreversible-en-el-adn-humano/,2020-10-05T00:00:00Z,falso,es,Aos Fatos,aosfatos.org,No es verdad que la vacuna contra la Covid-19 cause daño irreversible en el ADN humano,Las vacunas pueden causar daños irreversibles en el material genético de las personas.,,2020-09-10T00:00:00Z
https://colombiacheck.com/index.php/chequeos/aun-no-esta-comprobado-que-el-interferon-beta-modificado-del-doctor-klinger-pueda-curar-el,2020-08-26T15:02:30Z,Cuestionable,es,ColombiaCheck,colombiacheck.com,No hay evidencia científica de que Interferón Beta modificado por el ...,Fórmula del doctor Klinger cura el coronavirus.,,
https://www.newtral.es/bulo-covid19-manuel-elkin-patarroyo-colombia/20201021/,2020-10-21T00:00:00Z,Falso,es,Newtral,newtral.es,El médico colombiano Manuel Elkin Patarroyo nunca ha dicho que el COVID-19 “se expandirá a toda la población”,"Elkin Patarroyo dice que el COVID-19 llegará ""al 100% de la población""",,
https://www.univision.com/noticias/trump-culpo-falsamente-a-la-pandemia-de-covid-19-por-los-cambios-en-daca,2020-10-16T00:00:00Z,Falso,es,Univision,univision.com,Trump culpó falsamente a la pandemia de covid-19 por los cambios en DACA,Los cambios de DACA se han retrasado por la pandemia de Covid-19,Donald Trump,2020-10-15T00:00:00Z
https://www.fastcheck.cl/2020/10/16/test-pcr-no-detectan-covid-19-fake/,2020-10-16T00:00:00Z,Falso,es,Fast Check CL,fastcheck.cl,Test PCR no detectan Covid-19: #Fake — Fast Check CL,LA ESTAFA DE LOS HISOPADOS: TEST PCR NO DETECTAN COVID-19,Varios,2020-08-22T00:00:00Z
https://www.newtral.es/bulos-vacuna-gripe-coronavirus-perro/20201015/,2020-10-15T00:00:00Z,Falso,es,Newtral,newtral.es,No hay una vacuna de la gripe “con coronavirus de perro” que abre “las puertas celulares para la COVID-19”,Una vacuna hecha con coronavirus de perro abre las puertas celulares para la COVID-19,,
https://maldita.es/malditobulo/2020/10/14/rothschild-rotschild-patente-2015-covid-coronavirus/,,Falso,es,Maldita.es,maldita.es,"No, la familia Rothschild no 'patentó en 2015 un método para testear el COVID-19'",La familia Rotschild patentó en 2015 un método para testear el COVID-19,El Correo de España,2020-10-14T00:00:00Z
https://www.telemundo.com/noticias/noticias-telemundo/coronavirus/tratamiento-de-anticuerpos-contra-el-coronavirus-gratis-para-todos-no-es-tan-sencillo-como-tmna3839449,2020-10-12T00:00:00Z,Falta contexto,es,Telemundo,telemundo.com,Tratamiento de anticuerpos contra el Covid-19 no sería accesible para todos,"""Si estás en el hospital y te sientes muy mal, pienso que vamos a trabajar para que los recibas (cocteles de anticuerpos para el COVID-19) y que el tratamiento sea gratis"".",Donald Trump,2020-10-07T00:00:00Z
https://www.efe.com/efe/espana/efeverifica/es-falso-que-la-revista-the-lancet-niegue-existencia-de-pandemia-covid-19/50001435-4366385,2020-10-13T15:51:09Z,falso,es,Agencia EFE,efe.com,Es falso que la revista The Lancet niegue la existencia de la pandemia de COVID-19,La revista médica The Lancet ha negado la existencia de la pandemia de COVID-19,,
https://maldita.es/malditobulo/2020/10/13/oms-confinamientos-paises-ilegitimos/,,Falso,es,Maldita.es,maldita.es,"No, la OMS no ha pedido ahora a los países que no usen los confinamientos ni los ha declarado 'ilegítimos': pide que no sea el método principal pero los considera justificados para ganar tiempo",La OMS declara ilegítimos los confinamientos en base a la amenaza del covid,Redes sociales,2020-10-14T00:00:00Z
https://www.telemundo.com/noticias/noticias-telemundo/coronavirus/es-mentira-que-los-cdc-hayan-cancelado-halloween-lo-que-si-ofrecen-son-consejos-para-tmna3840087,2020-10-13T00:00:00Z,Falso,es,Telemundo,telemundo.com,Los CDC no han cancelado Halloween,"""Los CDC acaban de cancelar Halloween para los niños, pero los disturbios y las protestas de BLM y Antifa ... por supuesto que eso sí está bien. Estos 2 estándares de 'seguridad del COVID' son ridículos""",Amber Smith,2020-10-12T00:00:00Z
https://www.newtral.es/bulos-coronavirus-pcr-kary-mullis-videos/20201013/,2020-10-13T00:00:00Z,Falso,es,Newtral,newtral.es,,"Estos vídeos de Kary Mullis, inventor del PCR, dejan muy claro que el test no sirve para detectar virus. Desmontan la herramienta que usan nuestros gobernantes para confinar a las poblaciones.",,
https://www.animalpolitico.com/elsabueso/the-lancet-no-nego-existencia-covid-sindemia/,2020-10-12T00:00:00Z,-,es,Animal Político,animalpolitico.com,"The Lancet no negó la existencia del COVID-19, dijo que hay una ...",Prestigiosa revista The Lancet NIEGA LA PANDEMIA,Redes sociales,2020-10-12T16:52:17Z
https://www.telemundo.com/noticias/noticias-telemundo/con-publicidad-enganosa-trump-usa-palabras-del-doctor-fauci-para-elogiar-su-respuesta-al-tmna3839746,,Engañoso,es,Telemundo,telemundo.com,Con publicidad engañosa Trump se aprovecha de las palabras del doctor Fauci,"Campaña de Trump sugiere que Anthony Fauci dijo, refiriéndose al presidente: ""No puedo imaginar que alguien pudiera estar haciendo más (para combatir al COVID-19)”",La campaña de Trump,2020-10-10T00:00:00Z
https://maldita.es/malditobulo/2020/10/09/contener-respiracion-tiempo-punto-rojo-a-b-libres-covid-19/,,Falso,es,Maldita.es,maldita.es,"No, no podemos saber si estamos ""libres"" de COVID-19 conteniendo la respiración el tiempo que tarda el punto rojo de este vídeo en moverse de un sitio a otro","Si puedes contener la respiración hasta que el punto rojo de este vídeo se mueva de A a B, estás libre de COVID-19 en este momento",Redes sociales,2020-09-21T00:00:00Z
https://www.newtral.es/bulos-video-hospital-alemania-coronavirus/20201009/,2020-10-09T00:00:00Z,Falso,es,Newtral,newtral.es,"No, un vídeo de un hospital alemán no muestra que la pandemia es un montaje: lo grabó una estudiante en un ejercicio y las imágenes fueron manipuladas",La pandemia no existe. Este vídeo es un montaje de COVID-19 para los medios de comunicación.,,
https://www.fastcheck.cl/2020/10/09/vacuna-contra-el-covid-19-causa-infertilidad-fake/,2020-09-09T00:00:00Z,Falso,es,Fast Check CL,fastcheck.cl,Vacuna contra el covid-19 causa infertilidad: #Fake — Fast Check CL,VACUNA CONTRA EL COVID-19 CAUSA INFERTILIDAD,@destapandodatos,2020-10-01T00:00:00Z
https://www.newtral.es/bulo-lavar-boca-cura-coronavirus/20201009/,2020-10-09T00:00:00Z,Falso,es,Newtral,newtral.es,No hay evidencias de que “un correcto aseo bucal” cure la COVID-19,Un correcto aseo bucal cura la COVID-19,,
https://www.efe.com/efe/espana/efeverifica/la-covid-19-no-es-menos-letal-que-gripe-como-sostiene-trump/50001435-4364460,2020-10-16T12:08:15Z,falso,es,Agencia EFE,efe.com,"La COVID-19 no es menos letal que la gripe, como sostiene Trump",La gripe es más letal que la COVID-19,,
https://colombiacheck.com/chequeos/fenofibrato-para-covid-19-aun-sin-resultados-de-ensayos-clinicos,2020-10-08T18:00:47Z,Verdadero pero...,es,ColombiaCheck,colombiacheck.com,Fenofibrato para Covid-19: aún sin resultados de ensayos clínicos,Fenofibrato podría convertir amenaza del COVID-19 en un resfriado común,,
https://www.univision.com/noticias/kamala-harris-sobre-covid-19-ellos-sabian-lo-que-estaba-pasando-y-no-te-lo-dijeron,2020-10-08T00:00:00Z,Verdad,es,Univision,univision.com,"Kamala Harris sobre covid-19: ""Ellos (el gobierno) sabían lo que estaba pasando y no lo dijeron""",Ellos sabían lo que estaba pasando y no te lo dijeron (sobre el covid-19),Kamala Harris,2020-10-08T00:00:00Z
https://www.telemundo.com/noticias/noticias-telemundo/elecciones-eeuu-2020/las-afirmaciones-falsas-y-enganosas-que-verificamos-durante-el-debate-entre-harris-y-pence-tmna3838914,2020-10-08T00:00:00Z,Falso,es,Telemundo,telemundo.com,Las afirmaciones falsas y engañosas del debate entre Harris y Pence,"""La Administración Trump no tiene un plan ante el Covid-19""",Kamala Harris,2020-10-07T00:00:00Z
https://maldita.es/malditobulo/2020/10/08/cierran-sus-plantas-covid-hospital-la-princesa-ramon-y-cajal-madrid/,,Falso,es,Maldita.es,maldita.es,"No, los hospitales de La Princesa y Ramón y Cajal de Madrid no han cerrado ""sus plantas covid por la ausencia de casos"" a 5 de octubre de 2020",Los hospitales madrileños de La Princesa y Ramón y Cajal han cerrado sus plantas covid por ausencia de casos.,Redes sociales,2020-10-14T00:00:00Z
https://www.fastcheck.cl/2020/10/08/medicamento-para-tratar-covid-19-en-donald-trump-puede-causar-euforia-y-trastornos-psiquiatricos-real/,2020-10-08T00:00:00Z,Verdadero,es,Fast Check CL,fastcheck.cl,Medicamento para tratar Covid-19 en Donald Trump puede causar euforia y trastornos psiquiátricos: #Real,MEDICAMENTO PARA TRATAR COVID-19 EN DONALD TRUMP PUEDE CAUSAR EUFORIA Y TRASTORNOS PSIQUIÁTRICOS,Elmer Huerta,2020-10-06T00:00:00Z
https://colombiacheck.com/index.php/chequeos/no-ecuador-no-encontro-la-cura-para-el-covid-19-ni-mando-al-carajo-la-oms,2020-10-08T18:36:17Z,Falso,es,ColombiaCheck,colombiacheck.com,"No, Ecuador no encontró la cura para el COVID-19 ni 'mandó al ...",Ecuador venció al coronavirus,,
https://maldita.es/malditobulo/2020/10/07/banco-mundial-2018-covid19-tabla/,,Falso,es,Maldita.es,maldita.es,"No, esta tabla de la web del Banco Mundial no prueba que se comprase material para COVID-19 en 2018",Se hacen públicos documentos del Banco Mundial que indican que el Covid es un plan diseñado en 2018,Redes sociales,2020-09-21T00:00:00Z
https://maldita.es/malditobulo/2020/10/07/covid-19-significa-ved-oveja-rendirse-latin/,,Falso,es,Maldita.es,maldita.es,"No, COVID-19 no significa ""ved a una oveja rendirse"" en latín","COVID-19 significa ""ved ovejas rendirse"" en latín",Redes sociales,2020-10-14T00:00:00Z
https://www.telemundo.com/noticias/noticias-telemundo/coronavirus/cuales-son-las-enormes-diferencias-entre-el-covid-19-y-la-gripe-que-trump-insiste-en-tmna3838586,2020-10-06T00:00:00Z,Falso,es,Telemundo,telemundo.com,Las diferencias que Trump ignora entre el COVID-19 y la gripe,"“¡Se viene la temporada de influenza! Muchas personas mueren de influenza todos los años, a veces 100,000, y a pesar de la vacuna. ¿Vamos a cerrar el país? No. Hemos aprendido a vivir con ella, así como estamos aprendiendo a vivir con Covid, mucho menos letal en la mayoría de las poblaciones!!!”.",Donald Trump,2020-10-06T00:00:00Z
https://maldita.es/malditaciencia/2020/10/06/no-los-cdc-de-estados-unidos-no-han-admitido-que-han-enganado-al-publico-durante-toda-la-pandemia-sobre-la-transmision-aerea-del-coronavirus/,,Falso,es,Maldita.es,maldita.es,"No, los CDC de Estados Unidos no han admitido 'que han engañando al público durante toda la pandemia' sobre la transmisión aérea del coronavirus",Los CDC admiten que no hay pruebas de que el COVID-19 sea un virus transmitido por el aire y han estado engañando al público todo el tiempo,Redes sociales,2020-10-14T00:00:00Z
https://maldita.es/malditobulo/2020/10/06/no-ni-la-gripe-mata-mas-que-la-covid19-ni-el-coronavirus-se-ha-saltado-suecia-como-dice-este-video/,,Falso,es,Maldita.es,maldita.es,"No, ni el coronavirus 'se ha saltado' Suecia ni la gripe mata más que la COVID-19 como dice este vídeo",La gripe mata más que el coronavirus y la COVID-19 se ha saltado Suecia,Redes sociales,2020-09-21T00:00:00Z
https://www.univision.com/noticias/cronologia-chequea-la-posicion-de-trump-frente-al-covid-19-desde-que-el-virus-aparecio,2020-10-05T00:00:00Z,falso,es,Univision,univision.com,Cronología: Chequea la posición de Trump frente al covid-19 desde que el virus apareció,Tenemos al covid totalmente controlado,Donald Trump,2020-01-22T00:00:00Z
https://www.newtral.es/bulo-paises-bajos-patente-datos-covid-19/20201005/,2020-10-05T00:00:00Z,Falso,es,Newtral,newtral.es,No hay una patente en Países Bajos de un método para «testear el COVID-19» desde 2015,Existe una patente de un método para testear COVID-19 desde 2015,,
https://www.fastcheck.cl/2020/10/05/toda-causa-de-muerte-es-covid-fake/,2020-10-05T00:00:00Z,Falso,es,Fast Check CL,fastcheck.cl,Toda causa de muerte es COVID: #Fake — Fast Check CL,"""TODA CAUSA DE MUERTE ES COVID""",Chile Por La Verdad,2020-09-26T00:00:00Z
